,time,departure_city,arrival_city,departing_infected,arriving_infected
0,0,366,396,37,440.0
1,0,366,212,32,491.0
2,1,212,599,1,10.0
3,1,212,627,1,10.0
4,1,212,214,1,10.0
5,1,212,215,1,12.0
6,1,212,238,1,11.0
7,1,366,396,35,316.0
8,1,366,212,33,223.0
9,1,396,519,1,9.0
10,1,396,544,1,11.0
11,1,396,558,1,12.0
12,1,396,619,1,9.0
13,1,396,214,1,9.0
14,1,396,255,4,37.0
15,1,396,276,3,34.0
16,2,212,519,1,10.0
17,2,212,63,1,11.0
18,2,212,255,4,48.0
19,2,212,388,1,10.0
20,2,212,412,1,11.0
21,2,214,212,1,11.0
22,2,255,396,1,11.0
23,2,255,382,1,11.0
24,2,255,212,1,9.0
25,2,366,396,52,486.0
26,2,366,212,37,395.0
27,2,396,38,1,12.0
28,2,396,563,1,8.0
29,2,396,93,1,11.0
30,2,396,606,1,11.0
31,2,396,614,1,9.0
32,2,396,103,2,23.0
33,2,396,619,1,10.0
34,2,396,627,2,25.0
35,2,396,123,1,10.0
36,2,396,145,3,31.0
37,2,396,238,1,8.0
38,2,396,255,2,17.0
39,2,396,276,6,75.0
40,2,396,345,1,10.0
41,2,396,370,2,20.0
42,2,396,495,1,11.0
43,3,63,70,1,8.0
44,3,212,8,1,10.0
45,3,212,24,1,9.0
46,3,212,545,2,29.0
47,3,212,558,1,8.0
48,3,212,73,1,11.0
49,3,212,158,1,13.0
50,3,212,255,1,12.0
51,3,212,302,2,19.0
52,3,212,563,1,10.0
53,3,212,345,1,9.0
54,3,212,359,1,12.0
55,3,212,370,1,10.0
56,3,212,405,1,11.0
57,3,212,407,1,12.0
58,3,212,412,1,9.0
59,3,212,414,1,9.0
60,3,212,585,1,13.0
61,3,238,13,1,10.0
62,3,255,384,1,10.0
63,3,276,326,1,11.0
64,3,276,68,2,28.0
65,3,276,70,1,11.0
66,3,366,396,46,552.0
67,3,366,212,32,286.0
68,3,370,384,1,10.0
69,3,370,70,1,13.0
70,3,396,512,1,11.0
71,3,396,519,2,20.0
72,3,396,24,3,36.0
73,3,396,38,1,10.0
74,3,396,615,1,10.0
75,3,396,563,1,10.0
76,3,396,93,2,20.0
77,3,396,614,1,8.0
78,3,396,103,1,9.0
79,3,396,619,1,12.0
80,3,396,627,3,31.0
81,3,396,145,1,9.0
82,3,396,160,1,8.0
83,3,396,238,1,13.0
84,3,396,255,5,55.0
85,3,396,276,7,84.0
86,3,396,302,2,14.0
87,3,396,370,2,23.0
88,3,396,414,1,14.0
89,3,396,453,1,10.0
90,3,396,495,2,25.0
91,3,519,13,1,9.0
92,3,544,13,1,13.0
93,3,627,278,1,9.0
94,4,8,212,1,11.0
95,4,212,14,1,9.0
96,4,212,614,1,9.0
97,4,212,627,1,8.0
98,4,212,124,1,8.0
99,4,212,160,1,10.0
