,num_infected,cities_infected,num_interactions
0,5000.0,1,0
1,6181.0,3,2
2,7217.0,14,14
3,8902.0,29,27
4,10975.0,50,51
5,13287.0,58,48
6,16136.0,74,74
7,19749.0,93,114
8,23951.0,110,143
9,29381.0,126,169
10,35739.0,134,202
11,43521.0,143,277
12,52988.0,158,339
13,64604.0,178,403
14,78290.0,190,467
15,95027.0,201,561
16,114748.0,220,594
17,140785.0,233,750
18,171803.0,250,845
19,209021.0,264,945
20,255505.0,279,1073
21,312151.0,290,1206
22,379449.0,299,1292
23,464018.0,313,1421
24,565552.0,320,1543
25,690054.0,330,1633
26,841465.0,339,1763
27,1024772.0,347,1867
28,1248378.0,356,1937
29,1522161.0,365,2009
30,1854392.0,372,2128
31,2266050.0,377,2205
32,2768980.0,380,2289
33,3379353.0,389,2371
34,4137525.0,399,2464
35,5052017.0,408,2542
36,6162381.0,418,2641
