,num_infected,cities_infected,num_interactions
0,1000,1,0
1,996,3,2
2,987,5,4
3,1032,9,6
4,1117,15,10
5,1123,22,12
6,1144,26,12
7,1224,34,17
8,1213,40,12
9,1235,42,9
10,1255,48,16
11,1220,48,12
12,1190,50,10
13,1234,57,20
14,1220,57,14
15,1325,63,24
16,1293,62,15
17,1314,63,21
18,1331,62,21
19,1430,66,28
20,1411,63,17
21,1398,64,17
22,1397,65,20
23,1335,63,13
24,1408,66,30
25,1397,70,19
26,1395,70,20
27,1410,67,23
28,1468,64,27
29,1526,69,26
30,1560,75,28
31,1573,79,25
32,1558,81,21
33,1538,79,22
34,1455,76,14
35,1480,80,25
36,1473,84,21
