,num_infected,cities_infected,num_interactions
0,2000.0,1,0
1,2156.0,3,2
2,2310.0,5,4
3,2560.0,11,8
4,2729.0,17,9
5,3067.0,26,20
6,3199.0,33,17
7,3425.0,43,24
8,3676.0,50,27
9,4127.0,59,43
10,4393.0,68,34
11,4888.0,80,56
12,5456.0,87,63
13,5898.0,96,63
14,6418.0,100,63
15,6967.0,107,69
16,7800.0,110,96
17,8389.0,113,86
18,9122.0,119,98
19,9716.0,122,100
20,10521.0,129,114
21,11513.0,138,138
22,12381.0,139,132
23,13433.0,148,147
24,14580.0,152,174
25,15767.0,154,174
26,17313.0,164,218
27,18833.0,171,218
28,20588.0,175,251
29,22434.0,176,251
30,24422.0,183,275
31,26631.0,190,295
32,28893.0,191,310
33,31327.0,194,325
34,34191.0,204,383
35,36979.0,210,375
36,40155.0,211,415
