,num_infected,cities_infected,num_interactions
0,4000.0,1,0
1,3386.0,3,2
2,2920.0,14,13
3,2510.0,20,14
4,2148.0,27,16
5,1870.0,35,20
6,1580.0,43,18
7,1287.0,45,15
8,1062.0,44,11
9,861.0,43,7
10,738.0,42,11
11,573.0,38,5
12,451.0,30,4
13,368.0,28,7
14,326.0,27,8
15,257.0,23,4
16,191.0,19,1
17,140.0,17,1
18,130.0,14,5
19,106.0,14,2
20,78.0,13,1
21,53.0,12,0
22,41.0,11,1
23,31.0,8,1
24,20.0,6,0
25,24.0,6,2
26,22.0,6,1
27,13.0,4,0
28,26.0,5,2
29,17.0,5,0
30,10.0,3,0
31,7.0,3,0
32,4.0,2,0
33,2.0,2,0
34,0.0,0,0
35,0.0,0,0
36,0.0,0,0
